Date,Fund1,Fund2,Fund3
27/02/2017,1257.40002441406,7253,2369.75
28/02/2017,1252.59997558594,7263.39990234375,2363.63989257812
01/03/2017,1248.90002441406,7382.89990234375,2395.9599609375
02/03/2017,1231.90002441406,7382.39990234375,2381.919921875
03/03/2017,1225.5,7374.2998046875,2383.1201171875
06/03/2017,1224.5,7350.10009765625,2375.31005859375
07/03/2017,1215.09997558594,7339,2368.38989257812
08/03/2017,1208.5,7334.60009765625,2362.97998046875
09/03/2017,1202.40002441406,7315,2364.8701171875
10/03/2017,1200.69995117188,7343.10009765625,2372.60009765625
13/03/2017,1202.40002441406,7367.10009765625,2373.46997070312
14/03/2017,1201.90002441406,7357.89990234375,2365.44995117187
15/03/2017,1200.09997558594,7368.60009765625,2385.26000976562
16/03/2017,1226.5,7416,2381.3798828125
17/03/2017,1229.80004882813,7425,2378.25
20/03/2017,1233.59997558594,7429.7998046875,2373.46997070312
21/03/2017,1246.09997558594,7378.2998046875,2344.02001953125
22/03/2017,1249.30004882813,7324.7001953125,2348.44995117187
23/03/2017,1246.90002441406,7340.7001953125,2345.9599609375
24/03/2017,1248.19995117188,7336.7998046875,2343.97998046875
27/03/2017,1255.40002441406,7293.5,2341.59008789062
28/03/2017,1255.30004882813,7343.39990234375,2358.57006835937
29/03/2017,1253.40002441406,7373.7001953125,2361.1298828125
30/03/2017,1245,7369.5,2368.06005859375
31/03/2017,1247.30004882813,7322.89990234375,2362.71997070312
03/04/2017,1250.80004882813,7282.7001953125,2358.84008789062
04/04/2017,1255,7321.7998046875,2360.15991210937
05/04/2017,1245.40002441406,7331.7001953125,2352.94995117188
06/04/2017,1250.30004882813,7303.2001953125,2357.48999023437
07/04/2017,1254.30004882813,7349.39990234375,2355.5400390625
10/04/2017,1251.09997558594,7348.89990234375,2357.15991210937
11/04/2017,1271.19995117188,7365.5,2353.78002929688
12/04/2017,1275.30004882813,7349,2344.92993164063
13/04/2017,1285.90002441406,7327.60009765625,2328.94995117188
17/04/2017,1289.40002441406,,2349.01000976562
18/04/2017,1291.69995117188,7147.5,2342.18994140625
19/04/2017,1281.40002441406,7114.39990234375,2338.169921875
20/04/2017,1281.90002441406,7118.5,2355.84008789063
21/04/2017,1287.40002441406,7114.60009765625,2348.68994140625
24/04/2017,1275.80004882813,7264.7001953125,2374.14990234375
25/04/2017,1265.59997558594,7275.60009765625,2388.61010742187
26/04/2017,1262.09997558594,7288.7001953125,2387.44995117188
27/04/2017,1263.69995117188,7237.2001953125,2388.77001953125
28/04/2017,1266.09997558594,7203.89990234375,2384.19995117188
01/05/2017,1253.30004882813,,2388.330078125
02/05/2017,1255.09997558594,7250.10009765625,2391.169921875
03/05/2017,1246.40002441406,7234.5,2388.1298828125
04/05/2017,1226.5,7248.10009765625,2389.52001953125
05/05/2017,1224.80004882813,7297.39990234375,2399.2900390625
08/05/2017,1225.30004882813,7300.89990234375,2399.3798828125
09/05/2017,1214.30004882813,7342.2001953125,2396.919921875
10/05/2017,1217.30004882813,7385.2001953125,2399.6298828125
11/05/2017,1222.69995117188,7386.60009765625,2394.43994140625
12/05/2017,1226.19995117188,7435.39990234375,2390.89990234375
15/05/2017,1228.59997558594,7454.39990234375,2402.32006835937
16/05/2017,1235,7522,2400.669921875
17/05/2017,1257.5,7503.5,2357.03002929687
18/05/2017,1251.69995117188,7436.39990234375,2365.71997070312
19/05/2017,1252.69995117188,7470.7001953125,2381.72998046875
22/05/2017,1260.69995117188,7496.2998046875,2394.02001953125
23/05/2017,1254.80004882813,7485.2998046875,2398.419921875
24/05/2017,1252.40002441406,7514.89990234375,2404.38989257812
25/05/2017,1255.80004882813,7517.7001953125,2415.07006835937
26/05/2017,1267.59997558594,7547.60009765625,2415.82006835938
30/05/2017,1262.09997558594,7526.5,2412.90991210937
31/05/2017,1272,7520,2411.80004882812
01/06/2017,1267,7543.7998046875,2430.06005859375
02/06/2017,1276.80004882813,7547.60009765625,2439.07006835938
05/06/2017,1279.30004882813,7525.7998046875,2436.10009765625
06/06/2017,1294.40002441406,7525,2429.330078125
07/06/2017,1290.09997558594,7478.60009765625,2433.13989257812
08/06/2017,1276.30004882813,7450,2433.7900390625
09/06/2017,1268.5,7527.2998046875,2431.77001953125
12/06/2017,1266.09997558594,7511.89990234375,2429.38989257813
13/06/2017,1265.80004882813,7500.39990234375,2440.35009765625
14/06/2017,1272.80004882813,7474.39990234375,2437.919921875
15/06/2017,1252.19995117188,7419.39990234375,2432.4599609375
16/06/2017,1254,7463.5,2433.14990234375
19/06/2017,1244.19995117188,7523.7998046875,2453.4599609375
20/06/2017,1241,7472.7001953125,2437.03002929688
21/06/2017,1243.40002441406,7447.7998046875,2435.61010742187
22/06/2017,1247.59997558594,7439.2998046875,2434.5
23/06/2017,1256.19995117188,7424.10009765625,2438.30004882812
26/06/2017,1246.30004882813,7446.7998046875,2439.07006835938
27/06/2017,1246.40002441406,7434.39990234375,2419.3798828125
28/06/2017,1248,7387.7998046875,2440.68994140625
29/06/2017,1244.19995117188,7350.2998046875,2419.69995117187
30/06/2017,1240.69995117188,7312.7001953125,2423.40991210937
03/07/2017,1217.90002441406,7377.10009765625,2429.01000976562
04/07/2017,,7357.2001953125,
05/07/2017,1220.40002441406,7367.60009765625,2432.5400390625
06/07/2017,1222.19995117188,7337.2998046875,2409.75
07/07/2017,1208.59997558594,7350.89990234375,2425.17993164062
10/07/2017,1212.09997558594,7370,2427.42993164063
11/07/2017,1213.59997558594,7329.7998046875,2425.53002929687
12/07/2017,1218.09997558594,7416.89990234375,2443.25
13/07/2017,1216.30004882813,7413.39990234375,2447.830078125
14/07/2017,1226.59997558594,7378.39990234375,2459.27001953125
17/07/2017,1232.80004882813,7404.10009765625,2459.13989257813
18/07/2017,1241.09997558594,7390.2001953125,2460.61010742187
19/07/2017,1241.19995117188,7430.89990234375,2473.830078125
20/07/2017,1244.80004882813,7487.89990234375,2473.44995117187
21/07/2017,1254.30004882813,7452.89990234375,2472.5400390625
24/07/2017,1253.90002441406,7377.7001953125,2469.90991210937
25/07/2017,1251.69995117188,7434.7998046875,2477.1298828125
26/07/2017,1249,7452.2998046875,2477.830078125
27/07/2017,1259.59997558594,7443,2475.419921875
28/07/2017,1268.40002441406,7368.39990234375,2472.10009765625
31/07/2017,1266.59997558594,7372,2470.30004882812
01/08/2017,1272.59997558594,7423.7001953125,2476.35009765625
02/08/2017,1271.80004882813,7411.39990234375,2477.57006835937
03/08/2017,1267.80004882813,7474.7998046875,2472.15991210938
04/08/2017,1258.30004882813,7511.7001953125,2476.830078125
07/08/2017,1258.19995117188,7531.89990234375,2480.90991210938
08/08/2017,1256.40002441406,7542.7001953125,2474.919921875
09/08/2017,1273,7498.10009765625,2474.02001953125
10/08/2017,1283.69995117188,7389.89990234375,2438.2099609375
11/08/2017,1287.69995117188,7310,2441.32006835938
14/08/2017,1284.19995117188,7353.89990234375,2465.84008789062
15/08/2017,1273.69995117188,7383.89990234375,2464.61010742187
16/08/2017,1276.90002441406,7433,2468.11010742188
17/08/2017,1286.40002441406,7387.89990234375,2430.01000976562
18/08/2017,1285.69995117188,7324,2425.55004882812
21/08/2017,1290.80004882813,7318.89990234375,2428.3701171875
22/08/2017,1285.09997558594,7381.7001953125,2452.51000976562
23/08/2017,1288.90002441406,7382.7001953125,2444.0400390625
24/08/2017,1286.5,7407.10009765625,2438.96997070313
25/08/2017,1292.5,7401.5,2443.05004882812
28/08/2017,1309.69995117188,,2444.23999023437
29/08/2017,1313.09997558594,7337.39990234375,2446.30004882812
30/08/2017,1308.09997558594,7365.2998046875,2457.59008789063
31/08/2017,1316.19995117188,7430.60009765625,2471.64990234375
01/09/2017,1324.5,7438.5,2476.55004882813
04/09/2017,,7411.5,
05/09/2017,1339.19995117188,7372.89990234375,2457.85009765625
06/09/2017,1333.90002441406,7354.10009765625,2465.5400390625
07/09/2017,1345.09997558594,7397,2465.10009765625
08/09/2017,1346,7377.60009765625,2461.42993164062
11/09/2017,1331,7413.60009765625,2488.11010742188
12/09/2017,1328,7400.7001953125,2496.47998046875
13/09/2017,1323.40002441406,7379.7001953125,2498.3701171875
14/09/2017,1324.69995117187,7295.39990234375,2495.6201171875
15/09/2017,1320.40002441406,7215.5,2500.22998046875
18/09/2017,1306.30004882813,7253.2998046875,2503.8701171875
19/09/2017,1306.19995117188,7275.2998046875,2506.64990234375
20/09/2017,1312,7272,2508.23999023437
21/09/2017,1290.59997558594,7263.89990234375,2500.60009765625
22/09/2017,1293.30004882813,7310.60009765625,2502.21997070313
25/09/2017,1306.80004882813,7301.2998046875,2496.65991210937
26/09/2017,1297,7285.7001953125,2496.84008789063
27/09/2017,1283.40002441406,7313.5,2507.0400390625
28/09/2017,1285.5,7322.7998046875,2510.06005859375
29/09/2017,1281.5,7372.7998046875,2519.36010742188
02/10/2017,1272.69995117188,7438.7998046875,2529.1201171875
03/10/2017,1271.5,7468.10009765625,2534.580078125
04/10/2017,1273.69995117188,7467.60009765625,2537.73999023438
05/10/2017,1269.90002441406,7508,2552.07006835937
06/10/2017,1271.59997558594,7522.89990234375,2549.330078125
09/10/2017,1281.80004882813,7507.89990234375,2544.72998046875
10/10/2017,1290.59997558594,7538.2998046875,2550.63989257812
11/10/2017,1285.80004882813,7533.7998046875,2555.23999023438
12/10/2017,1293.30004882813,7556.2001953125,2550.92993164062
13/10/2017,1301.5,7535.39990234375,2553.169921875
16/10/2017,1299.90002441406,7527,2557.63989257813
17/10/2017,1283,7516.2001953125,2559.36010742187
18/10/2017,1279.90002441406,7542.89990234375,2561.26000976562
19/10/2017,1286.90002441406,7523,2562.10009765625
20/10/2017,1277.40002441406,7523.2001953125,2575.2099609375
23/10/2017,1277.69995117188,7524.5,2564.97998046875
24/10/2017,1275,7526.5,2569.1298828125
25/10/2017,1275.40002441406,7447.2001953125,2557.14990234375
26/10/2017,1266.30004882813,7486.5,2560.39990234375
27/10/2017,1268.5,7505,2581.07006835937
30/10/2017,1274.09997558594,7487.7998046875,2572.830078125
31/10/2017,1267,7493.10009765625,2575.26000976562
01/11/2017,1274.09997558594,7488,2579.36010742187
02/11/2017,1274.90002441406,7555.2998046875,2579.85009765625
03/11/2017,1266.5,7560.39990234375,2587.84008789062
06/11/2017,1279.40002441406,7562.2998046875,2591.1298828125
07/11/2017,1273.69995117188,7513.10009765625,2590.63989257812
08/11/2017,1281.59997558594,7529.7001953125,2594.3798828125
09/11/2017,1285.59997558594,7484.10009765625,2584.6201171875
10/11/2017,1272.40002441406,7433,2582.30004882813
13/11/2017,1277.30004882813,7415.2001953125,2584.84008789062
14/11/2017,1281.5,7414.39990234375,2578.8701171875
15/11/2017,1276.5,7372.60009765625,2564.6201171875
16/11/2017,1277.40002441406,7386.89990234375,2585.63989257813
17/11/2017,1295.80004882813,7380.7001953125,2578.85009765625
20/11/2017,1274.59997558594,7389.5,2582.13989257812
21/11/2017,1281.09997558594,7411.2998046875,2599.03002929687
22/11/2017,1291.59997558594,7419,2597.080078125
23/11/2017,,7417.2001953125,
24/11/2017,1286.69995117188,7409.60009765625,2602.419921875
27/11/2017,1293.80004882813,7383.89990234375,2601.419921875
28/11/2017,1294.69995117188,7460.7001953125,2627.0400390625
29/11/2017,1282.09997558594,7393.60009765625,2626.07006835937
30/11/2017,1273.19995117188,7326.7001953125,2647.580078125
01/12/2017,1278.80004882813,7300.5,2642.21997070312
04/12/2017,1274.30004882813,7339,2639.43994140625
05/12/2017,1261.59997558594,7327.5,2629.57006835937
06/12/2017,1262.80004882813,7348,2629.27001953125
07/12/2017,1249.80004882813,7320.7998046875,2636.97998046875
08/12/2017,1245.19995117188,7394,2651.5
11/12/2017,1243.69995117188,7453.5,2659.98999023437
12/12/2017,1238.5,7500.39990234375,2664.11010742187
13/12/2017,1245.40002441406,7496.5,2662.85009765625
14/12/2017,1253.80004882813,7448.10009765625,2652.01000976562
15/12/2017,1254.30004882813,7490.60009765625,2675.81005859375
18/12/2017,1262.19995117187,7537,2690.15991210937
19/12/2017,1260.69995117188,7544.10009765625,2681.46997070312
20/12/2017,1266.09997558594,7525.2001953125,2679.25
21/12/2017,1267.30004882813,7604,2684.57006835937
22/12/2017,1275.40002441406,7592.7001953125,2683.34008789062
26/12/2017,1284.09997558594,,2680.5
27/12/2017,1287,7620.7001953125,2682.6201171875
28/12/2017,1294.09997558594,7622.89990234375,2687.5400390625
29/12/2017,1306.30004882813,7687.7998046875,2673.61010742187
02/01/2018,1313.69995117188,7648.10009765625,2695.81005859375
03/01/2018,1316.19995117188,7671.10009765625,2713.06005859375
04/01/2018,1319.40002441406,7695.89990234375,2723.98999023437
05/01/2018,1320.30004882813,7724.2001953125,2743.14990234375
08/01/2018,1318.59997558594,7696.5,2747.7099609375
09/01/2018,1311.69995117188,7731,2751.2900390625
10/01/2018,1317.40002441406,7748.5,2748.22998046875
11/01/2018,1320.59997558594,7762.89990234375,2767.56005859375
12/01/2018,1333.40002441406,7778.60009765625,2786.23999023437
15/01/2018,,7769.10009765625,
16/01/2018,1335.40002441406,7755.89990234375,2776.419921875
17/01/2018,1338,7725.39990234375,2802.56005859375
18/01/2018,1326,7701,2798.03002929687
19/01/2018,1331.90002441406,7730.7998046875,2810.30004882812
22/01/2018,1330.90002441406,7715.39990234375,2832.96997070312
23/01/2018,1335.69995117188,7731.7998046875,2839.1298828125
24/01/2018,1355.90002441406,7643.39990234375,2837.5400390625
25/01/2018,1362.40002441406,7615.7998046875,2839.25
26/01/2018,1351.59997558594,7665.5,2872.8701171875
29/01/2018,,7671.5,2853.53002929687
30/01/2018,1335.40002441406,7588,2822.42993164063
31/01/2018,1339,7533.60009765625,2823.81005859375
01/02/2018,1344.30004882813,7490.39990234375,2821.97998046875
02/02/2018,1333.69995117188,7443.39990234375,2762.1298828125
05/02/2018,1333,7335,2648.93994140625
06/02/2018,1326.09997558594,7141.39990234375,2695.13989257812
07/02/2018,1311.59997558594,7279.39990234375,2681.65991210937
08/02/2018,1316.90002441406,7170.7001953125,2581
09/02/2018,1313.09997558594,7092.39990234375,2619.55004882812
12/02/2018,1324.19995117188,7177.10009765625,2656
13/02/2018,1328.09997558594,7168,2662.93994140625
14/02/2018,1355.5,7214,2698.6298828125
15/02/2018,1352.09997558594,7234.7998046875,2731.19995117188
16/02/2018,1353.19995117188,7294.7001953125,2732.21997070313
19/02/2018,,7247.7001953125,
20/02/2018,1328.80004882813,7246.7998046875,2716.26000976562
21/02/2018,1330,7281.60009765625,2701.330078125
22/02/2018,1330.59997558594,7252.39990234375,2703.9599609375
23/02/2018,1328.19995117188,7244.39990234375,2747.30004882813
26/02/2018,1330.69995117188,7289.60009765625,2779.60009765625
27/02/2018,1315.5,7282.5,2744.28002929687
28/02/2018,1315.5,7231.89990234375,2713.830078125
01/03/2018,1302.90002441406,7175.60009765625,2677.669921875
02/03/2018,1321.09997558594,7069.89990234375,2691.25
05/03/2018,1318.09997558594,7116,2720.93994140625
06/03/2018,1333.59997558594,7146.7998046875,2728.1201171875
07/03/2018,1326,7157.7998046875,2726.80004882812
08/03/2018,1319.90002441406,7203.2001953125,2738.96997070312
09/03/2018,1322.40002441406,7224.5,2786.57006835937
12/03/2018,1319.40002441406,7214.7998046875,2783.02001953125
13/03/2018,1325.90002441406,7138.7998046875,2765.31005859375
14/03/2018,1324.40002441406,7132.7001953125,2749.47998046875
15/03/2018,1316.80004882813,7139.7998046875,2747.330078125
16/03/2018,1311.30004882813,7164.10009765625,2752.01000976562
19/03/2018,1316.80004882813,7042.89990234375,2712.919921875
20/03/2018,1311.09997558594,7061.2998046875,2716.93994140625
21/03/2018,1320.69995117188,7039,2711.92993164063
22/03/2018,1326.59997558594,6952.60009765625,2643.68994140625
23/03/2018,1349.30004882813,6921.89990234375,2588.26000976563
26/03/2018,1354.40002441406,6888.7001953125,2658.55004882812
27/03/2018,1341.30004882813,7000.10009765625,2612.6201171875
28/03/2018,1324.19995117188,7044.7001953125,2605
29/03/2018,1322.80004882813,7056.60009765625,2640.8701171875
02/04/2018,1342.09997558594,,2581.8798828125
03/04/2018,1332.80004882813,7030.5,2614.44995117187
04/04/2018,1335.80004882813,7034,2644.68994140625
05/04/2018,1324.30004882813,7199.5,2662.84008789062
06/04/2018,1331.90002441406,7183.60009765625,2604.46997070312
09/04/2018,1336.30004882813,7194.7998046875,2613.15991210938
10/04/2018,1342,7266.7998046875,2656.8701171875
11/04/2018,1356.5,7257.10009765625,2642.18994140625
12/04/2018,1338.40002441406,7258.2998046875,2663.98999023437
13/04/2018,1344.80004882813,7264.60009765625,2656.30004882812
16/04/2018,1347.5,7198.2001953125,2677.84008789063
17/04/2018,1347.19995117188,7226.10009765625,2706.38989257812
18/04/2018,1351.19995117188,7317.2998046875,2708.63989257812
19/04/2018,1346.80004882813,7328.89990234375,2693.1298828125
20/04/2018,1336.69995117188,7368.2001953125,2670.13989257812
23/04/2018,1322.5,7398.89990234375,2670.2900390625
24/04/2018,1331.40002441406,7425.39990234375,2634.56005859375
25/04/2018,1321.19995117188,7379.2998046875,2639.39990234375
26/04/2018,1316.30004882813,7421.39990234375,2666.93994140625
27/04/2018,1320.30004882813,7502.2001953125,2669.90991210937
30/04/2018,1316.19995117188,7509.2998046875,2648.05004882812
01/05/2018,1303.80004882813,7520.39990234375,2654.80004882812
02/05/2018,1302.59997558594,7543.2001953125,2635.669921875
03/05/2018,1310.69995117188,7502.7001953125,2629.72998046875
04/05/2018,1312.69995117188,7567.10009765625,2663.419921875
07/05/2018,1312.19995117188,,2672.6298828125
08/05/2018,1312,7565.7998046875,2671.919921875
09/05/2018,1311.30004882813,7662.5,2697.7900390625
10/05/2018,1320.80004882813,7701,2723.07006835937
11/05/2018,1319,7724.60009765625,2727.71997070312
14/05/2018,1316.5,7711,2730.1298828125
15/05/2018,1288.90002441406,7723,2711.44995117187
16/05/2018,1290.19995117188,7734.2001953125,2722.4599609375
17/05/2018,1288.19995117188,7788,2720.1298828125
18/05/2018,1290.19995117188,7778.7998046875,2712.96997070313
21/05/2018,1290.19995117188,7859.2001953125,2733.01000976562
22/05/2018,1291.69995117188,7877.5,2724.43994140625
23/05/2018,1289.30004882813,7788.39990234375,2733.2900390625
24/05/2018,1303.69995117188,7716.7001953125,2727.76000976563
25/05/2018,1303.30004882813,7730.2998046875,2721.330078125
29/05/2018,1298.69995117188,7632.60009765625,2689.86010742187
30/05/2018,1301.5,7689.60009765625,2724.01000976562
31/05/2018,1300.09997558594,7678.2001953125,2705.27001953125
01/06/2018,1294.80004882813,7701.7998046875,2734.6201171875
04/06/2018,1293.09997558594,7741.2998046875,2746.8701171875
05/06/2018,1297.5,7686.7998046875,2748.80004882812
06/06/2018,1297.09997558594,7712.39990234375,2772.35009765625
07/06/2018,1298.69995117188,7704.39990234375,2770.3701171875
08/06/2018,1298.09997558594,7681.10009765625,2779.03002929687
11/06/2018,1298.90002441406,7737.39990234375,2782
12/06/2018,1295.09997558594,7703.7998046875,2786.85009765625
13/06/2018,1296.90002441406,7703.7001953125,2775.6298828125
14/06/2018,1304,7765.7998046875,2782.48999023437
15/06/2018,1274.59997558594,7633.89990234375,2779.65991210937
18/06/2018,1276.19995117188,7631.2998046875,2773.75
19/06/2018,1275.59997558594,7603.89990234375,2762.59008789062
20/06/2018,1271.19995117188,7627.39990234375,2767.32006835937
21/06/2018,1267.19995117188,7556.39990234375,2749.76000976562
22/06/2018,1267.40002441406,7682.2998046875,2754.8798828125
25/06/2018,1265.59997558594,7509.7998046875,2717.07006835938
26/06/2018,1256.59997558594,7537.89990234375,2723.06005859375
27/06/2018,1252.80004882813,7621.7001953125,2699.6298828125
28/06/2018,1247.80004882813,7615.60009765625,2716.31005859375
29/06/2018,1251.30004882813,7636.89990234375,2718.3701171875
02/07/2018,1239.80004882812,7547.89990234375,2726.7099609375
03/07/2018,1251.59997558594,7593.2998046875,2713.21997070312
04/07/2018,,7573.10009765625,
05/07/2018,1257.30004882813,7603.2001953125,2736.61010742188
06/07/2018,1254.30004882813,7617.7001953125,2759.82006835937
09/07/2018,1258.09997558594,7688,2784.169921875
10/07/2018,1253.80004882813,7692,2793.84008789062
11/07/2018,1242.80004882813,7592,2774.02001953125
12/07/2018,1245,7651.2998046875,2798.2900390625
13/07/2018,1239.59997558594,7661.89990234375,2801.31005859375
16/07/2018,1238.09997558594,7600.5,2798.42993164063
17/07/2018,1225.69995117188,7626.2998046875,2809.55004882812
18/07/2018,1226.30004882813,7676.2998046875,2815.6201171875
19/07/2018,1222.40002441406,7684,2804.48999023438
20/07/2018,1229.5,7678.7998046875,2801.830078125
23/07/2018,1224,7655.7998046875,2806.97998046875
24/07/2018,1223.90002441406,7709.10009765625,2820.39990234375
25/07/2018,1231.40002441406,7658.2998046875,2846.07006835937
26/07/2018,1225.30004882813,7663.2001953125,2837.43994140625
27/07/2018,1222.59997558594,7701.2998046875,2818.82006835938
30/07/2018,1221.30004882813,7700.89990234375,2802.60009765625
31/07/2018,1223.69995117188,7748.7998046875,2816.2900390625
01/08/2018,1217.90002441406,7652.89990234375,2813.36010742187
02/08/2018,1210.59997558594,7575.89990234375,2827.21997070312
03/08/2018,1214.19995117188,7659.10009765625,2840.35009765625
06/08/2018,1208.59997558594,7663.7998046875,2850.39990234375
07/08/2018,1209.59997558594,7718.5,2858.44995117187
08/08/2018,1212.59997558594,7776.7001953125,2857.69995117187
09/08/2018,1211.90002441406,7741.7998046875,2853.580078125
10/08/2018,1211.09997558594,7667,2833.28002929687
13/08/2018,1191.30004882813,7642.5,2821.92993164062
14/08/2018,1193,7611.60009765625,2839.9599609375
15/08/2018,1177.5,7497.89990234375,2818.3701171875
16/08/2018,1176.19995117188,7556.39990234375,2840.68994140625
17/08/2018,1176.5,7558.60009765625,2850.1298828125
20/08/2018,1186.80004882813,7591.2998046875,2857.05004882813
21/08/2018,1192.59997558594,7565.7001953125,2862.9599609375
22/08/2018,1196.30004882813,7574.2001953125,2861.82006835937
23/08/2018,1187,7563.2001953125,2856.97998046875
24/08/2018,1206.30004882813,7577.5,2874.68994140625
27/08/2018,1209,,2896.73999023438
28/08/2018,1207.40002441406,7617.2001953125,2897.52001953125
29/08/2018,1204.5,7563.2001953125,2914.0400390625
30/08/2018,1197.69995117188,7516,2901.1298828125
31/08/2018,1200.30004882813,7432.39990234375,2901.52001953125
03/09/2018,,7504.60009765625,
04/09/2018,1192.69995117188,7457.89990234375,2896.71997070312
05/09/2018,1194.90002441406,7383.2998046875,2888.60009765625
06/09/2018,1197.90002441406,7319,2878.05004882812
07/09/2018,1193.59997558594,7277.7001953125,2871.67993164062
10/09/2018,1193,7279.2998046875,2877.1298828125
11/09/2018,1195.40002441406,7273.5,2887.88989257813
12/09/2018,1204.69995117188,7313.39990234375,2888.919921875
13/09/2018,1202,7281.60009765625,2904.17993164063
14/09/2018,1195,7304,2904.97998046875
17/09/2018,1199.69995117187,7302.10009765625,2888.80004882812
18/09/2018,1196.80004882813,7300.2001953125,2904.31005859375
19/09/2018,1202.19995117188,7331.10009765625,2907.94995117187
20/09/2018,1206.19995117188,7367.2998046875,2930.75
21/09/2018,1196.19995117188,7490.2001953125,2929.669921875
24/09/2018,1199.30004882813,7458.39990234375,2919.3701171875
25/09/2018,1200,7507.60009765625,2915.56005859375
26/09/2018,1194,7511.5,2905.96997070312
27/09/2018,1182.30004882813,7545.39990234375,2914
28/09/2018,1191.5,7510.2001953125,2913.97998046875
01/10/2018,1187.09997558594,7495.7001953125,2924.59008789062
02/10/2018,1202.40002441406,7474.60009765625,2923.42993164063
03/10/2018,1198.30004882813,7510.2998046875,2925.51000976562
04/10/2018,1197.19995117188,7418.2998046875,2901.61010742188
05/10/2018,1201.19995117188,7318.5,2885.57006835937
08/10/2018,1184.40002441406,7233.2998046875,2884.42993164062
09/10/2018,1187.19995117188,7237.60009765625,2880.34008789062
10/10/2018,1189.30004882813,7145.7001953125,2785.67993164062
11/10/2018,1223.5,7006.89990234375,2728.3701171875
12/10/2018,1218.09997558594,6995.89990234375,2767.1298828125
15/10/2018,1226.40002441406,7029.2001953125,2750.7900390625
16/10/2018,1227.30004882813,7059.39990234375,2809.919921875
17/10/2018,1223.69995117188,7054.60009765625,2809.2099609375
18/10/2018,1226.5,7027,2768.78002929688
19/10/2018,1225.30004882813,7049.7998046875,2767.78002929687
22/10/2018,1221.19995117188,7042.7998046875,2755.8798828125
23/10/2018,1233.40002441406,6955.2001953125,2740.68994140625
24/10/2018,1227.80004882813,6963,2656.10009765625
25/10/2018,1229.09997558594,7004.10009765625,2705.57006835937
26/10/2018,1232.5,6939.60009765625,2658.68994140625
29/10/2018,1224.5,7026.2998046875,2641.25
30/10/2018,1222.59997558594,7035.89990234375,2682.6298828125
31/10/2018,1212.30004882813,7128.10009765625,2711.73999023437
01/11/2018,1236,7114.7001953125,2740.3701171875
02/11/2018,1230.90002441406,7094.10009765625,2723.06005859375
05/11/2018,1229.80004882813,7103.7998046875,2738.31005859375
06/11/2018,1223.80004882813,7040.7001953125,2755.44995117187
07/11/2018,1226.19995117188,7117.2998046875,2813.88989257812
08/11/2018,1222.90002441406,7140.7001953125,2806.830078125
09/11/2018,1206.40002441406,7105.2998046875,2781.01000976562
12/11/2018,1201.30004882813,7053.10009765625,2726.21997070312
13/11/2018,1199.19995117188,7053.7998046875,2722.17993164063
14/11/2018,1207.90002441406,7033.7998046875,2701.580078125
15/11/2018,1212.80004882813,7038,2730.19995117187
16/11/2018,1220.80004882813,7013.89990234375,2736.27001953125
19/11/2018,1223.09997558594,7000.89990234375,2690.72998046875
20/11/2018,1219,6947.89990234375,2641.88989257813
21/11/2018,1225.80004882813,7050.2001953125,2649.92993164062
22/11/2018,,6960.2998046875,
23/11/2018,1221,6952.89990234375,2632.56005859375
26/11/2018,1220.19995117188,7036,2673.44995117187
27/11/2018,1211.19995117188,7016.89990234375,2682.169921875
28/11/2018,1221.40002441406,7004.5,2743.7900390625
29/11/2018,1224.09997558594,7039,2737.80004882812
30/11/2018,1220.19995117188,6980.2001953125,2760.169921875
03/12/2018,1233.90002441406,7062.39990234375,2790.3701171875
04/12/2018,1241.09997558594,7022.7998046875,2700.06005859375
05/12/2018,,6921.7998046875,
06/12/2018,1238.09997558594,6704.10009765625,2695.94995117188
07/12/2018,1246.80004882813,6778.10009765625,2633.080078125
10/12/2018,1243.69995117188,6721.5,2637.71997070313
11/12/2018,1241.90002441406,6806.89990234375,2636.78002929687
12/12/2018,1244.40002441406,6880.2001953125,2651.07006835937
13/12/2018,1242.69995117188,6877.5,2650.5400390625
14/12/2018,1237,6845.2001953125,2599.94995117187
17/12/2018,1247.40002441406,6773.2001953125,2545.93994140625
18/12/2018,1249.19995117188,6701.60009765625,2546.15991210937
19/12/2018,1252.09997558594,6765.89990234375,2506.9599609375
20/12/2018,1263.59997558594,6711.89990234375,2467.419921875
21/12/2018,1253.80004882813,6721.2001953125,2416.6201171875
24/12/2018,1267.5,6686,2351.10009765625
26/12/2018,1269.19995117188,,2467.69995117188
27/12/2018,1277.30004882813,6584.7001953125,2488.830078125
28/12/2018,1279.90002441406,6734,2485.73999023437
31/12/2018,1278.30004882813,6728.10009765625,2506.85009765625
02/01/2019,1281,6734.2001953125,2510.03002929688
03/01/2019,1291.80004882813,6692.7001953125,2447.88989257813
04/01/2019,1282.69995117188,6837.39990234375,2531.93994140625
07/01/2019,1286.80004882813,6810.89990234375,2549.68994140625
08/01/2019,1283.19995117188,6861.60009765625,2574.40991210937
09/01/2019,1289.30004882813,6906.60009765625,2584.9599609375
10/01/2019,1284.69995117188,6942.89990234375,2596.63989257812
11/01/2019,1287.09997558594,6918.2001953125,2596.26000976563
14/01/2019,1289.09997558594,6855,2582.61010742187
15/01/2019,1286.19995117188,6895,2610.30004882813
16/01/2019,1291.59997558594,6862.7001953125,2616.10009765625
